Lawyer ID,Rating,Specialization,Experience Date,Location,Budget
9466,1.09,Family Law,2017,Kottayam Distict Court,1960.0
9476,3.19,Family Law,2017,Chagancherry Court,1509.0
9487,2.45,Personal Injury,2017,Kottayam Distict Court,1881.0
9505,2.27,Immigration Law,2017,Chagancherry Court,1515.0
9507,2.03,Corporate Law,2017,Kanjirapally Court,1237.0
9551,1.21,Criminal Law,2017,Kottayam Distict Court,1335.0
9555,1.51,Criminal Law,2017,Kanjirapally Court,1725.0
9557,2.43,Personal Injury,2017,Chanagancherry Munsiff court,1145.0
9566,1.77,Criminal Law,2017,Kottayam Distict Court,1297.0
9567,2.78,Personal Injury,2017,Kottayam Distict Court,1353.0
9568,3.68,Criminal Law,2017,Kanjirapally Court,1464.0
9583,4.81,Personal Injury,2017,Kanjirapally Court,1681.0
9587,2.34,Immigration Law,2017,Kanjirapally Court,1330.0
9595,2.08,Criminal Law,2017,Chanagancherry Munsiff court,1637.0
9597,4.65,Family Law,2017,Kanjirapally Munsiff court,1038.0
9598,5.0,Personal Injury,2017,Kanjirapally Munsiff court,1128.0
9601,1.98,Criminal Law,2017,Kanjirapally Court,1826.0
9604,4.58,Family Law,2017,Kanjirapally Munsiff court,1200.0
9619,3.73,Personal Injury,2017,High Court,1264.0
9631,4.15,Criminal Law,2017,Chanagancherry Munsiff court,1595.0
9633,2.9,Corporate Law,2017,Kottayam Distict Court,1525.0
9640,3.26,Personal Injury,2017,Kanjirapally Munsiff court,1500.0
9644,3.93,Corporate Law,2017,Kottayam Distict Court,1124.0
9647,1.25,Immigration Law,2017,High Court,1886.0
9660,2.31,Immigration Law,2017,Kottayam Distict Court,1815.0
9680,4.94,Family Law,2017,Kottayam Distict Court,1655.0
9698,1.47,Immigration Law,2017,Kottayam Distict Court,1107.0
9727,4.71,Personal Injury,2017,Kottayam Distict Court,1418.0
9728,2.88,Family Law,2017,Kanjirapally Munsiff court,1613.0
9733,4.78,Personal Injury,2017,Chanagancherry Munsiff court,1570.0
9734,1.98,Corporate Law,2017,Kanjirapally Court,1465.0
9740,2.46,Personal Injury,2017,Kanjirapally Court,1279.0
9748,3.99,Personal Injury,2017,High Court,1704.0
9756,3.28,Criminal Law,2017,Kottayam Distict Court,1056.0
9761,2.26,Family Law,2017,High Court,1729.0
9772,1.82,Immigration Law,2017,Kanjirapally Court,1240.0
9793,4.48,Personal Injury,2017,High Court,1262.0
9798,2.22,Criminal Law,2017,Kanjirapally Munsiff court,1083.0
9800,2.56,Personal Injury,2017,Chanagancherry Munsiff court,1391.0
9804,3.3,Immigration Law,2017,Chagancherry Court,1197.0
9806,4.22,Personal Injury,2017,Chagancherry Court,1081.0
9812,2.74,Immigration Law,2017,Chanagancherry Munsiff court,1793.0
9818,3.04,Criminal Law,2017,Kottayam Distict Court,1166.0
9820,4.0,Family Law,2017,Kanjirapally Munsiff court,1237.0
9821,1.08,Corporate Law,2017,Kottayam Distict Court,1736.0
9839,4.01,Corporate Law,2017,High Court,1977.0
9870,2.46,Corporate Law,2017,Chanagancherry Munsiff court,1623.0
9871,3.97,Corporate Law,2017,Kottayam Distict Court,1881.0
9872,1.13,Corporate Law,2017,Kottayam Distict Court,1142.0
9886,1.03,Corporate Law,2017,High Court,1283.0
9898,3.04,Personal Injury,2017,Kanjirapally Munsiff court,1235.0
9910,3.82,Corporate Law,2017,Kottayam Distict Court,1967.0
9924,3.46,Personal Injury,2017,High Court,1731.0
9933,3.46,Family Law,2017,Kottayam Distict Court,1785.0
9956,2.16,Immigration Law,2017,Kottayam Distict Court,1748.0
9960,3.45,Personal Injury,2017,Kanjirapally Munsiff court,1287.0
9965,3.59,Family Law,2017,High Court,1754.0
9968,2.86,Family Law,2017,Kottayam Distict Court,1543.0
9977,2.51,Criminal Law,2017,High Court,1482.0
9984,2.24,Corporate Law,2017,Kanjirapally Munsiff court,1431.0
9998,3.12,Immigration Law,2017,High Court,1344.0
5,3.91,Corporate Law,2016,Chagancherry Court,1924.0
17,3.8,Immigration Law,2016,High Court,1028.0
19,1.47,Family Law,2016,Kanjirapally Munsiff court,1596.0
36,4.23,Criminal Law,2016,Kottayam Distict Court,1821.0
40,3.17,Criminal Law,2016,Kottayam Distict Court,1011.0
42,4.65,Corporate Law,2016,Kanjirapally Court,1546.0
47,3.14,Immigration Law,2016,Chanagancherry Munsiff court,1292.0
61,3.62,Immigration Law,2016,High Court,1689.0
66,2.86,Corporate Law,2016,Kanjirapally Court,1182.0
75,3.05,Personal Injury,2016,Kottayam Distict Court,1795.0
82,3.32,Immigration Law,2016,Kanjirapally Court,1687.0
83,2.31,Corporate Law,2016,Chagancherry Court,1064.0
108,2.75,Criminal Law,2016,Kanjirapally Court,1762.0
133,2.2,Corporate Law,2016,Kanjirapally Munsiff court,1008.0
158,4.44,Family Law,2016,Chagancherry Court,1494.0
176,3.2,Personal Injury,2016,Kanjirapally Munsiff court,1731.0
179,3.64,Personal Injury,2016,Kanjirapally Munsiff court,1492.0
184,2.61,Personal Injury,2016,Kottayam Distict Court,1184.0
212,2.18,Personal Injury,2016,Chagancherry Court,1380.0
213,1.65,Personal Injury,2016,High Court,1064.0
231,2.64,Immigration Law,2016,High Court,1043.0
237,2.61,Corporate Law,2016,Kanjirapally Court,1955.0
256,1.26,Personal Injury,2016,Kanjirapally Munsiff court,1955.0
261,1.67,Criminal Law,2016,Kanjirapally Court,1054.0
262,3.89,Personal Injury,2016,Kottayam Distict Court,1817.0
293,4.4,Corporate Law,2016,Kottayam Distict Court,1791.0
297,3.44,Corporate Law,2016,Kottayam Distict Court,1329.0
317,3.83,Family Law,2016,Kanjirapally Munsiff court,1165.0
318,4.16,Immigration Law,2016,Chanagancherry Munsiff court,1284.0
333,3.55,Criminal Law,2016,Kanjirapally Munsiff court,1978.0
335,3.23,Corporate Law,2016,Kottayam Distict Court,1999.0
340,2.71,Criminal Law,2016,Kanjirapally Munsiff court,1805.0
342,3.92,Immigration Law,2016,Kanjirapally Munsiff court,1132.0
346,1.63,Personal Injury,2016,High Court,1205.0
364,2.92,Immigration Law,2016,Kanjirapally Court,1784.0
365,2.85,Personal Injury,2016,Chagancherry Court,1293.0
373,2.62,Criminal Law,2016,High Court,1775.0
393,3.5,Corporate Law,2016,High Court,1602.0
398,4.32,Criminal Law,2016,Chanagancherry Munsiff court,1805.0
406,3.11,Immigration Law,2016,Kanjirapally Court,1098.0
423,2.4,Immigration Law,2016,Kanjirapally Munsiff court,1402.0
430,3.73,Family Law,2016,Kanjirapally Munsiff court,1756.0
445,1.83,Personal Injury,2016,High Court,1885.0
447,1.86,Criminal Law,2016,High Court,1134.0
452,1.54,Criminal Law,2016,Chanagancherry Munsiff court,1892.0
453,2.39,Criminal Law,2016,Kottayam Distict Court,1316.0
457,2.81,Family Law,2016,Kanjirapally Court,1990.0
459,1.82,Corporate Law,2016,Kanjirapally Munsiff court,1539.0
465,2.52,Immigration Law,2016,High Court,1394.0
470,4.19,Immigration Law,2016,High Court,1185.0
479,1.22,Immigration Law,2016,Kanjirapally Court,1404.0
487,2.11,Corporate Law,2016,Chagancherry Court,1237.0
502,1.67,Criminal Law,2016,Kanjirapally Munsiff court,1390.0
511,3.99,Criminal Law,2016,Chanagancherry Munsiff court,1609.0
528,4.31,Immigration Law,2016,Chagancherry Court,1059.0
539,2.54,Family Law,2016,Chanagancherry Munsiff court,1941.0
542,1.32,Immigration Law,2016,Kanjirapally Court,1807.0
546,4.02,Family Law,2016,Chagancherry Court,1090.0
550,1.14,Criminal Law,2016,Chagancherry Court,1172.0
560,2.53,Criminal Law,2016,Kanjirapally Court,1703.0
574,2.77,Immigration Law,2016,Kottayam Distict Court,1625.0
576,1.88,Corporate Law,2016,Chagancherry Court,1536.0
577,3.67,Criminal Law,2016,Kanjirapally Munsiff court,1598.0
589,3.33,Immigration Law,2016,Kottayam Distict Court,1260.0
597,3.71,Criminal Law,2016,Kanjirapally Munsiff court,1360.0
601,3.56,Family Law,2016,High Court,1398.0
629,1.64,Immigration Law,2016,Kanjirapally Court,1821.0
631,1.67,Criminal Law,2016,Kottayam Distict Court,1152.0
643,2.32,Personal Injury,2016,Kanjirapally Munsiff court,1263.0
649,4.88,Personal Injury,2016,Kanjirapally Court,1443.0
657,4.04,Personal Injury,2016,Kanjirapally Munsiff court,1020.0
681,4.18,Immigration Law,2016,Kanjirapally Court,1192.0
696,1.21,Criminal Law,2016,Chanagancherry Munsiff court,1240.0
698,3.94,Immigration Law,2016,Chagancherry Court,1737.0
705,4.4,Family Law,2016,Kanjirapally Munsiff court,1392.0
711,4.52,Corporate Law,2016,Kanjirapally Munsiff court,1600.0
712,3.76,Family Law,2016,Kanjirapally Court,1456.0
713,1.11,Immigration Law,2016,Kanjirapally Court,1058.0
730,1.92,Family Law,2016,High Court,1104.0
733,4.24,Corporate Law,2016,Chagancherry Court,1359.0
737,1.03,Immigration Law,2016,High Court,1602.0
757,3.86,Family Law,2016,Chagancherry Court,1125.0
758,4.53,Immigration Law,2016,Chagancherry Court,1379.0
765,2.33,Personal Injury,2016,Kanjirapally Court,1766.0
769,4.42,Immigration Law,2016,Kottayam Distict Court,1914.0
777,2.34,Immigration Law,2016,Chagancherry Court,1646.0
783,3.64,Immigration Law,2016,Chanagancherry Munsiff court,1599.0
786,1.12,Corporate Law,2016,Kanjirapally Court,1356.0
823,2.66,Personal Injury,2016,Chanagancherry Munsiff court,1084.0
826,2.91,Immigration Law,2016,Kanjirapally Munsiff court,1879.0
841,4.01,Family Law,2016,Kanjirapally Munsiff court,1412.0
853,4.83,Family Law,2016,Chagancherry Court,1972.0
858,4.15,Criminal Law,2016,Kanjirapally Court,1910.0
860,1.89,Family Law,2016,Kottayam Distict Court,1419.0
869,3.56,Immigration Law,2016,Chagancherry Court,1930.0
870,2.32,Criminal Law,2016,Kanjirapally Court,1608.0
880,3.88,Criminal Law,2016,High Court,1890.0
892,1.32,Family Law,2016,Kanjirapally Munsiff court,1417.0
901,3.78,Immigration Law,2016,Kanjirapally Court,1149.0
910,1.6,Family Law,2016,Kottayam Distict Court,1347.0
925,1.15,Corporate Law,2016,High Court,1723.0
933,2.9,Immigration Law,2016,Kanjirapally Court,1410.0
947,2.53,Personal Injury,2016,High Court,1002.0
948,1.49,Immigration Law,2016,High Court,1296.0
959,4.72,Criminal Law,2016,Chanagancherry Munsiff court,1832.0
961,3.83,Family Law,2016,High Court,1897.0
967,4.29,Family Law,2016,Kanjirapally Court,1875.0
1001,1.96,Family Law,2016,High Court,1976.0
1017,4.51,Immigration Law,2016,Kottayam Distict Court,1702.0
1035,1.12,Immigration Law,2016,Kottayam Distict Court,1112.0
1048,1.49,Immigration Law,2016,Kanjirapally Munsiff court,1151.0
1057,4.5,Criminal Law,2016,Chagancherry Court,1477.0
1066,4.77,Personal Injury,2016,Kanjirapally Court,1704.0
1067,2.54,Immigration Law,2016,High Court,1463.0
1073,4.69,Immigration Law,2016,Chagancherry Court,1206.0
1096,4.55,Criminal Law,2016,Kanjirapally Munsiff court,1810.0
1102,1.36,Personal Injury,2016,Chanagancherry Munsiff court,1283.0
1103,4.06,Family Law,2016,Kottayam Distict Court,1371.0
1109,3.39,Corporate Law,2016,Kottayam Distict Court,1447.0
1164,2.54,Corporate Law,2016,Kottayam Distict Court,1677.0
1183,3.05,Criminal Law,2016,Kanjirapally Court,1660.0
1204,4.85,Family Law,2016,Chagancherry Court,1739.0
1212,3.21,Personal Injury,2016,Kanjirapally Munsiff court,1534.0
1230,2.63,Personal Injury,2016,High Court,1925.0
1232,2.72,Criminal Law,2016,Kottayam Distict Court,1208.0
1249,3.64,Corporate Law,2016,Kottayam Distict Court,1918.0
1257,2.47,Family Law,2016,Kanjirapally Court,1871.0
1263,2.93,Immigration Law,2016,Chanagancherry Munsiff court,1389.0
1274,1.44,Criminal Law,2016,Kanjirapally Munsiff court,1098.0
1298,2.41,Family Law,2016,Kanjirapally Court,1390.0
1309,4.58,Criminal Law,2016,High Court,1051.0
1312,3.67,Personal Injury,2016,Chanagancherry Munsiff court,1782.0
1317,3.03,Corporate Law,2016,Chagancherry Court,1584.0
1319,1.12,Family Law,2016,Kottayam Distict Court,1470.0
1337,1.58,Family Law,2016,Kanjirapally Court,1156.0
1339,2.44,Corporate Law,2016,Chanagancherry Munsiff court,1712.0
1343,4.86,Criminal Law,2016,Kanjirapally Munsiff court,1224.0
1352,4.83,Personal Injury,2016,Kanjirapally Court,1643.0
1359,2.06,Immigration Law,2016,Chagancherry Court,1454.0
1363,1.77,Criminal Law,2016,Kanjirapally Court,1275.0
1374,3.73,Family Law,2016,Chagancherry Court,1298.0
1386,3.11,Corporate Law,2016,Chanagancherry Munsiff court,1405.0
1389,2.73,Family Law,2016,Kottayam Distict Court,1950.0
1390,3.84,Personal Injury,2016,Kanjirapally Munsiff court,1476.0
1400,3.02,Corporate Law,2016,Kanjirapally Court,1087.0
1409,4.47,Corporate Law,2016,Kanjirapally Court,1635.0
1419,1.48,Family Law,2016,Kanjirapally Court,1216.0
1427,3.92,Corporate Law,2016,Chagancherry Court,1065.0
1432,1.18,Criminal Law,2016,Kottayam Distict Court,1438.0
1437,3.77,Personal Injury,2016,Chagancherry Court,1821.0
1453,2.52,Criminal Law,2016,Kanjirapally Court,1184.0
1454,1.16,Corporate Law,2016,Chanagancherry Munsiff court,1708.0
1467,3.94,Criminal Law,2016,High Court,1294.0
1470,1.48,Immigration Law,2016,Kanjirapally Court,1918.0
1472,4.91,Personal Injury,2016,Kottayam Distict Court,1791.0
1476,3.04,Corporate Law,2016,High Court,1371.0
1478,2.81,Criminal Law,2016,Chagancherry Court,1150.0
1492,1.25,Family Law,2016,High Court,1959.0
1505,3.53,Personal Injury,2016,Kanjirapally Court,1480.0
1516,3.12,Corporate Law,2016,Kottayam Distict Court,1957.0
1545,4.93,Corporate Law,2016,Chanagancherry Munsiff court,1736.0
1561,1.42,Family Law,2016,Kottayam Distict Court,1190.0
1562,3.48,Family Law,2016,Chagancherry Court,1555.0
1574,1.63,Criminal Law,2016,Chagancherry Court,1761.0
1576,2.31,Personal Injury,2016,Chagancherry Court,1366.0
1592,2.37,Personal Injury,2016,Kanjirapally Munsiff court,1553.0
1598,4.82,Personal Injury,2016,Kanjirapally Court,1531.0
1611,1.22,Family Law,2016,Kanjirapally Munsiff court,1948.0
1631,3.51,Corporate Law,2016,High Court,1065.0
1643,3.72,Corporate Law,2016,Kanjirapally Munsiff court,1249.0
1660,2.23,Criminal Law,2016,Chanagancherry Munsiff court,1859.0
1677,1.26,Corporate Law,2016,High Court,1346.0
1687,2.8,Corporate Law,2016,Chanagancherry Munsiff court,1162.0
1688,1.7,Immigration Law,2016,Chagancherry Court,1090.0
1696,1.87,Immigration Law,2016,Kanjirapally Court,1028.0
1702,4.22,Criminal Law,2016,Kanjirapally Munsiff court,1384.0
1710,2.39,Personal Injury,2016,Chagancherry Court,1678.0
1714,3.37,Immigration Law,2016,Chagancherry Court,1552.0
1740,4.66,Personal Injury,2016,High Court,1775.0
1742,2.47,Immigration Law,2016,Kottayam Distict Court,1946.0
1757,4.15,Personal Injury,2016,Kanjirapally Court,1521.0
1760,4.36,Personal Injury,2016,Chagancherry Court,1834.0
1762,3.19,Criminal Law,2016,Kottayam Distict Court,1580.0
1763,2.63,Family Law,2016,Kottayam Distict Court,1233.0
1764,4.14,Immigration Law,2016,High Court,1019.0
1766,2.15,Corporate Law,2016,Kanjirapally Court,1397.0
1771,3.16,Corporate Law,2016,Chagancherry Court,1579.0
1779,1.01,Criminal Law,2016,Kanjirapally Court,1148.0
1780,4.25,Personal Injury,2016,Chanagancherry Munsiff court,1530.0
1811,3.49,Corporate Law,2016,Kanjirapally Munsiff court,1064.0
1826,1.46,Family Law,2016,Kottayam Distict Court,1210.0
1850,3.65,Family Law,2016,Kanjirapally Munsiff court,1984.0
1853,2.13,Immigration Law,2016,Kanjirapally Court,1024.0
1866,4.99,Criminal Law,2016,Kanjirapally Court,1391.0
1885,1.41,Corporate Law,2016,High Court,1691.0
1892,4.55,Corporate Law,2016,Kanjirapally Court,1021.0
1899,1.86,Family Law,2016,Chanagancherry Munsiff court,1556.0
1911,1.23,Criminal Law,2016,Kanjirapally Munsiff court,1775.0
1912,1.67,Criminal Law,2016,Kanjirapally Court,1675.0
1916,3.99,Criminal Law,2016,Kanjirapally Court,1331.0
1921,4.54,Family Law,2016,Kanjirapally Court,1482.0
1936,2.56,Criminal Law,2016,Kanjirapally Munsiff court,1040.0
1937,4.34,Corporate Law,2016,Chagancherry Court,1082.0
1938,3.04,Personal Injury,2016,Kanjirapally Munsiff court,1208.0
1942,2.27,Immigration Law,2016,Kanjirapally Munsiff court,1971.0
1944,3.27,Immigration Law,2016,Kanjirapally Court,1343.0
1963,3.11,Criminal Law,2016,Chanagancherry Munsiff court,1597.0
1967,4.39,Immigration Law,2016,Chagancherry Court,1463.0
1977,1.37,Personal Injury,2016,Kottayam Distict Court,1739.0
1978,1.96,Criminal Law,2016,High Court,1023.0
1981,3.33,Personal Injury,2016,Kanjirapally Court,1401.0
1986,1.82,Corporate Law,2016,Kanjirapally Munsiff court,1768.0
1987,4.38,Immigration Law,2016,Kanjirapally Munsiff court,1813.0
2001,2.86,Criminal Law,2016,Chagancherry Court,1104.0
2007,4.03,Family Law,2016,Chagancherry Court,1855.0
2026,2.65,Immigration Law,2016,Kanjirapally Munsiff court,1499.0
2029,1.07,Personal Injury,2016,Chagancherry Court,1445.0
2031,2.05,Family Law,2016,Chanagancherry Munsiff court,1957.0
2033,2.99,Personal Injury,2016,Kottayam Distict Court,1575.0
2043,1.25,Corporate Law,2016,Kanjirapally Munsiff court,1544.0
2044,4.31,Criminal Law,2016,Kanjirapally Munsiff court,1024.0
2049,2.74,Personal Injury,2016,Chanagancherry Munsiff court,1103.0
2052,4.18,Immigration Law,2016,Chanagancherry Munsiff court,1999.0
2068,1.63,Corporate Law,2016,Chagancherry Court,1655.0
2073,3.8,Family Law,2016,Chanagancherry Munsiff court,1365.0
2104,3.04,Criminal Law,2016,Chagancherry Court,1609.0
2105,4.78,Family Law,2016,Kanjirapally Munsiff court,1125.0
2116,3.38,Immigration Law,2016,High Court,1038.0
2139,4.37,Corporate Law,2016,Kottayam Distict Court,1840.0
2163,3.51,Corporate Law,2016,Chanagancherry Munsiff court,1596.0
2178,4.86,Family Law,2016,High Court,1943.0
2179,2.88,Criminal Law,2016,Kottayam Distict Court,1374.0
2191,1.31,Personal Injury,2016,High Court,1488.0
2213,2.76,Criminal Law,2016,Chanagancherry Munsiff court,1348.0
2217,4.22,Family Law,2016,Kanjirapally Munsiff court,1598.0
2218,3.19,Immigration Law,2016,Kanjirapally Munsiff court,1919.0
2219,2.3,Criminal Law,2016,Kanjirapally Court,1445.0
2221,2.67,Corporate Law,2016,High Court,1181.0
2225,3.14,Immigration Law,2016,Kottayam Distict Court,1457.0
2249,1.14,Immigration Law,2016,Chanagancherry Munsiff court,1032.0
2259,4.9,Family Law,2016,Chanagancherry Munsiff court,1570.0
2260,3.32,Immigration Law,2016,High Court,1843.0
2291,2.75,Corporate Law,2016,High Court,1221.0
2294,4.66,Immigration Law,2016,Kanjirapally Court,1186.0
2297,2.65,Immigration Law,2016,Kanjirapally Munsiff court,1790.0
2299,3.75,Corporate Law,2016,High Court,1495.0
2304,1.72,Immigration Law,2016,Chanagancherry Munsiff court,1456.0
2306,3.02,Immigration Law,2016,Kottayam Distict Court,1496.0
2307,3.72,Personal Injury,2016,Chanagancherry Munsiff court,1185.0
2311,4.06,Criminal Law,2016,High Court,1519.0
2318,4.04,Immigration Law,2016,Kottayam Distict Court,1407.0
2323,3.76,Criminal Law,2016,Chagancherry Court,1975.0
2328,1.93,Criminal Law,2016,Kanjirapally Court,1520.0
2331,1.67,Immigration Law,2016,High Court,1924.0
2336,2.26,Criminal Law,2016,Kanjirapally Munsiff court,1810.0
2339,3.25,Family Law,2016,Kanjirapally Munsiff court,1550.0
2345,4.92,Family Law,2016,Kanjirapally Munsiff court,1138.0
2346,4.35,Corporate Law,2016,High Court,1758.0
2357,3.03,Family Law,2016,Kanjirapally Munsiff court,1778.0
2362,2.67,Criminal Law,2016,Chagancherry Court,1755.0
2372,2.54,Family Law,2016,Kottayam Distict Court,1402.0
2398,3.46,Corporate Law,2016,Chanagancherry Munsiff court,1722.0
2411,4.88,Personal Injury,2016,Kanjirapally Munsiff court,1299.0
2412,3.83,Personal Injury,2016,Chanagancherry Munsiff court,1895.0
2433,4.23,Criminal Law,2016,Chanagancherry Munsiff court,1996.0
2437,1.49,Criminal Law,2016,Chagancherry Court,1804.0
2462,1.53,Immigration Law,2016,High Court,1941.0
2471,4.07,Immigration Law,2016,Kanjirapally Munsiff court,1486.0
2473,4.68,Criminal Law,2016,Kanjirapally Munsiff court,1182.0
2482,3.68,Immigration Law,2016,Kottayam Distict Court,1219.0
2487,1.53,Corporate Law,2016,High Court,1927.0
2498,4.93,Personal Injury,2016,Chanagancherry Munsiff court,1787.0
2507,4.17,Criminal Law,2016,Chanagancherry Munsiff court,1862.0
2518,2.97,Personal Injury,2016,Kanjirapally Court,1961.0
2519,4.74,Personal Injury,2016,Chanagancherry Munsiff court,1403.0
2523,3.56,Immigration Law,2016,High Court,1638.0
2535,4.4,Criminal Law,2016,Kottayam Distict Court,1082.0
2540,3.78,Personal Injury,2016,High Court,1242.0
2542,3.39,Criminal Law,2016,Chagancherry Court,1796.0
2551,2.84,Family Law,2016,Chagancherry Court,1603.0
2554,1.88,Personal Injury,2016,Kanjirapally Munsiff court,1956.0
2585,2.71,Family Law,2016,Chanagancherry Munsiff court,1454.0
2591,1.38,Family Law,2016,Chanagancherry Munsiff court,1786.0
2602,3.37,Personal Injury,2016,Kanjirapally Court,1209.0
2610,3.52,Criminal Law,2016,Kanjirapally Court,1286.0
2618,2.16,Immigration Law,2016,High Court,1953.0
2632,3.27,Criminal Law,2016,Chanagancherry Munsiff court,1929.0
2649,2.53,Criminal Law,2016,High Court,1840.0
2669,1.14,Family Law,2016,Chagancherry Court,1010.0
2670,4.78,Criminal Law,2016,High Court,1528.0
2683,3.97,Family Law,2016,High Court,1651.0
2685,1.5,Criminal Law,2016,Chagancherry Court,1432.0
2699,1.96,Immigration Law,2016,Chanagancherry Munsiff court,1366.0
2724,4.41,Personal Injury,2016,Chanagancherry Munsiff court,1592.0
2725,1.38,Personal Injury,2016,Chagancherry Court,1255.0
2727,4.1,Corporate Law,2016,Chagancherry Court,1589.0
2728,4.06,Corporate Law,2016,Kottayam Distict Court,1648.0
2729,3.52,Criminal Law,2016,Kottayam Distict Court,1483.0
2730,4.45,Personal Injury,2016,Kottayam Distict Court,1827.0
2750,3.95,Corporate Law,2016,Chanagancherry Munsiff court,1736.0
2763,1.84,Personal Injury,2016,Kottayam Distict Court,1160.0
2766,2.6,Personal Injury,2016,Kanjirapally Munsiff court,1025.0
2773,1.31,Personal Injury,2016,Chagancherry Court,1399.0
2774,3.11,Personal Injury,2016,Kottayam Distict Court,1894.0
2775,3.79,Family Law,2016,Kottayam Distict Court,1227.0
2783,3.04,Corporate Law,2016,Chanagancherry Munsiff court,1667.0
2817,4.39,Immigration Law,2016,Kottayam Distict Court,1448.0
2819,2.74,Criminal Law,2016,Kottayam Distict Court,1457.0
2821,2.35,Corporate Law,2016,Kottayam Distict Court,1789.0
2842,3.48,Family Law,2016,Kanjirapally Munsiff court,1867.0
2855,1.98,Immigration Law,2016,Kanjirapally Court,1053.0
2866,1.7,Corporate Law,2016,Chagancherry Court,1213.0
2871,1.7,Immigration Law,2016,Chanagancherry Munsiff court,1049.0
2872,1.99,Criminal Law,2016,Kanjirapally Munsiff court,1727.0
2908,1.82,Criminal Law,2016,Chanagancherry Munsiff court,1568.0
2916,3.07,Corporate Law,2016,Chagancherry Court,1326.0
2919,3.35,Personal Injury,2016,Chagancherry Court,1010.0
2923,2.45,Family Law,2016,Kanjirapally Munsiff court,1969.0
2938,2.77,Personal Injury,2016,Chagancherry Court,1289.0
2948,2.3,Corporate Law,2016,Chagancherry Court,1754.0
2949,3.91,Personal Injury,2016,Kanjirapally Munsiff court,1389.0
2964,2.72,Criminal Law,2016,Kanjirapally Munsiff court,1468.0
2967,2.83,Immigration Law,2016,Chanagancherry Munsiff court,1820.0
2976,2.18,Criminal Law,2016,Kottayam Distict Court,1301.0
2984,1.57,Corporate Law,2016,Kanjirapally Court,1624.0
2996,4.59,Personal Injury,2016,Kanjirapally Munsiff court,1709.0
3018,1.58,Family Law,2016,High Court,1359.0
3020,3.39,Family Law,2016,Chagancherry Court,1368.0
3031,4.34,Immigration Law,2016,High Court,1079.0
3034,2.38,Criminal Law,2016,Kanjirapally Court,1617.0
3036,1.42,Family Law,2016,Kanjirapally Court,1658.0
3039,4.12,Immigration Law,2016,Kanjirapally Court,1852.0
3048,3.05,Corporate Law,2016,High Court,1474.0
3061,2.74,Personal Injury,2016,Kanjirapally Court,1014.0
3063,4.17,Family Law,2016,Chanagancherry Munsiff court,1608.0
3077,3.06,Corporate Law,2016,High Court,1278.0
3098,1.66,Immigration Law,2016,Kanjirapally Court,1296.0
3101,2.67,Corporate Law,2016,Chagancherry Court,1547.0
3108,2.48,Family Law,2016,Chagancherry Court,1682.0
3132,1.12,Criminal Law,2016,Chagancherry Court,1021.0
3133,4.58,Corporate Law,2016,Kanjirapally Munsiff court,1639.0
3137,3.37,Family Law,2016,Chanagancherry Munsiff court,1096.0
3160,3.21,Immigration Law,2016,Kottayam Distict Court,1934.0
3170,2.35,Corporate Law,2016,High Court,1067.0
3176,3.36,Personal Injury,2016,Chagancherry Court,1421.0
3194,1.84,Immigration Law,2016,Chanagancherry Munsiff court,1756.0
3196,2.99,Corporate Law,2016,High Court,1331.0
3237,4.95,Criminal Law,2016,Kanjirapally Court,1653.0
3241,4.98,Corporate Law,2016,Kottayam Distict Court,1429.0
3244,2.22,Personal Injury,2016,Kanjirapally Court,1097.0
3265,2.1,Immigration Law,2016,Kanjirapally Munsiff court,1053.0
3268,3.9,Immigration Law,2016,Chanagancherry Munsiff court,1511.0
3295,2.95,Personal Injury,2016,Chagancherry Court,1600.0
3297,3.35,Criminal Law,2016,Chanagancherry Munsiff court,1005.0
3299,1.59,Corporate Law,2016,Kanjirapally Court,1582.0
3308,2.95,Family Law,2016,Chanagancherry Munsiff court,1999.0
3315,3.85,Criminal Law,2016,Kanjirapally Court,1129.0
3333,1.88,Immigration Law,2016,Kanjirapally Court,1638.0
3336,2.32,Personal Injury,2016,Kanjirapally Munsiff court,1960.0
3345,2.79,Personal Injury,2016,Kanjirapally Munsiff court,1561.0
3347,1.01,Family Law,2016,Kanjirapally Court,1851.0
3357,4.0,Immigration Law,2016,Chanagancherry Munsiff court,1267.0
3358,2.72,Criminal Law,2016,Kanjirapally Munsiff court,1582.0
3372,3.44,Family Law,2016,Chagancherry Court,1054.0
3385,1.42,Family Law,2016,Kottayam Distict Court,1644.0
3391,1.03,Family Law,2016,High Court,1204.0
3416,3.5,Immigration Law,2016,Kanjirapally Munsiff court,1890.0
3426,3.1,Criminal Law,2016,Chanagancherry Munsiff court,1438.0
3437,2.28,Family Law,2016,Chagancherry Court,1592.0
3441,2.33,Criminal Law,2016,Chanagancherry Munsiff court,1455.0
3460,1.74,Immigration Law,2016,Kottayam Distict Court,1081.0
3466,4.77,Family Law,2016,Kottayam Distict Court,1510.0
3467,1.29,Family Law,2016,Kanjirapally Munsiff court,1452.0
3482,2.49,Criminal Law,2016,Chanagancherry Munsiff court,1729.0
3490,4.13,Immigration Law,2016,Kanjirapally Court,1728.0
3534,4.58,Family Law,2016,Kottayam Distict Court,1585.0
3536,1.68,Family Law,2016,Chanagancherry Munsiff court,1733.0
3542,2.67,Personal Injury,2016,Kottayam Distict Court,1902.0
